rera_ids,far,number_of_towers,total_unit_count,1_5BHK_count,1BHK_count,1RK_count,2_5BHK_count,2BHK_count,3_5BHK_count,3BHK_count,4_5BHK_count,4BHK_count,5BHK_count,1_5BHK_mean_carpet_area,1BHK_mean_carpet_area,1RK_mean_carpet_area,2_5BHK_mean_carpet_area,2BHK_mean_carpet_area,3_5BHK_mean_carpet_area,3BHK_mean_carpet_area,4_5BHK_mean_carpet_area,4BHK_mean_carpet_area,5BHK_mean_carpet_area,cost_of_land_inr,district,latitude,longitude,project_completion_date,project_name,project_start_date,project_type,taluk,total_area_of_land_sqm,total_covered_area_sqm,total_open_area_sqm,total_project_cost_inr,area,product_type,1RK,1BHK,1_5BHK,2BHK,2_5BHK,3BHK,3_5BHK,4BHK,4_5BHK,5BHK,avg_price,airport_distance_kms,ksr_jn_distance_kms,yeshwantpur_jn_distance_kms,nearest_metro_dist_kms,nearest_metro_station,nearest_major_road_dist_kms,nearest_major_road,project_duration
PRM/KA/RERA/1251/446/PR/060924/007008,2.998,5.0,1379,0.0,352.0,362.0,118.0,122.0,0.0,367.0,0.0,0.0,0.0,0.0,43.75696767,26.168156186243095,81.98625046,73.02118172,0.0,100.19749958697548,0.0,0.0,0.0,5061204200,Bengaluru Urban,13.049148224106592,77.74833982080948,2029-05-06,Sattva Songbird,2024-06-01,Residential/Group Housing,Bengaluru East,48460,11870,36590,11281062215,,Mixed,1,1,0,1,1,1,0,0,0,0,11.447000503540039,17.076301251588628,20.91065265649446,23.358773949643467,5.999519512143135,Whitefield (Kadugodi),4.864326101383006,Old Madras Road,4.9281314168377826
PRM/KA/RERA/1251/309/PR/050824/006960,2.09,1.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.13,0.0,156.35222222222222,0.0,94106196,Bengaluru Urban,12.994803294030222,77.55700207641718,2027-04-30,Vista Padmalaya,2024-06-01,Residential/Group Housing,Bengaluru North,827,334,493,231184655,,Apartment,0,0,0,0,0,1,0,1,0,0,14.591139793395996,27.69429892665266,2.4682988732419777,4.504320321195684,0.4124068098722243,Mahakavi Kuvempu Road,2.298726958081523,Tumkur Road,2.9103353867214237
PRM/KA/RERA/1251/446/PR/050824/006961,1.47,2.0,82,0.0,0.0,0.0,0.0,9.0,28.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,83.0,154.74821428571428,109.02315789473684,0.0,236.76857142857145,0.0,842367345,Bengaluru Urban,13.074395173683223,77.6518238832449,2028-06-30,True North by Livingwalls,2024-07-01,Residential/Group Housing,Bengaluru East,11727,2760,8967,2690627565,,Apartment,0,0,0,1,0,1,1,1,0,0,10.970324516296387,14.885569860857116,13.964840136515344,13.743013957167587,8.705001396766676,Krishnarajapura,4.847967077835388,Nagawara Flyover,3.997262149212868
PRM/KA/RERA/1251/310/PR/240724/006948,1.15,5.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.60118181818183,0.0,954379130,Bengaluru Urban,12.817552323390004,77.51545512504875,2027-09-18,SATTVA SPRINGS,2024-04-01,Residential/Group Housing,Bengaluru South,22566,8187,14379,2396479130,,Villa,0,0,0,0,0,0,0,1,0,0,11.427760124206543,46.89543340419919,18.58538372792601,23.445761180330315,5.134512777938976,Silk Institute,3.542139782576049,Kanakapura Road,3.463381245722108
PRM/KA/RERA/1251/308/PR/230125/007431,2.0,1.0,104,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2475,0.0,0.0,0.0,120000000,Bengaluru Urban,12.87135601424262,77.77209637300533,2027-04-30,ARS ZURICH PHASE-1,2024-12-17,Residential/Group Housing,Anekal,9029,691,8338,862000000,,Apartment,0,0,0,0,0,1,0,0,0,0,8.399885177612305,36.8240412855636,24.806509673677144,31.1520256460106,12.724618839391995,Nallurahalli,11.383107015687566,Outer Ring Road Underpass,2.3655030800821355
PRM/KA/RERA/1251/446/PR/070125/007354,1.75,1.0,152,0.0,0.0,0.0,0.0,40.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.792,0.0,95.479375,0.0,0.0,0.0,523418528,Bengaluru Urban,12.92946713996718,77.76190839707851,2027-07-31,JEEVAN'S ALLURE,2024-07-22,Residential/Group Housing,Bengaluru East,10488,5239,5249,950435977,,Apartment,0,0,0,1,0,1,0,0,0,0,8.538801193237305,30.30324064508373,21.437091377615424,27.054155448823533,6.422263848026137,Kadugodi Tree Park,7.263100101387803,Outer Ring Road,3.02258726899384
PRM/KA/RERA/1251/446/PR/191124/007240,2.25,3.0,225,0.0,0.0,0.0,24.0,36.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,79.52499999999999,72.33999999999999,0.0,88.55490909090909,0.0,0.0,0.0,240816029,Bengaluru Urban,12.919562,77.730179,2028-12-30,MOHAN TRITONE,2024-06-01,Residential/Group Housing,Bengaluru East,12621,3238,9383,1200000000,,Apartment,0,0,0,1,1,1,0,0,0,0,10.221720695495605,30.901530381372147,18.463785885893255,24.470718850710636,6.34070941488079,Nallurahalli,4.44851559381679,Outer Ring Road Underpass,4.5804243668720055
PRM/KA/RERA/1251/309/PR/170924/007026,2.24,3.0,270,0.0,0.0,0.0,0.0,110.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.20398189981817,0.0,92.898877385125,0.0,0.0,0.0,176500000,Bengaluru Urban,13.17627909852749,77.54928880489348,2029-07-05,SHRIRAM SERENITY,2024-07-05,Residential/Group Housing,Bengaluru North,15530,2973,12557,1465800000,,Apartment,0,0,0,1,0,1,0,0,0,0,9.246541976928711,17.187726566969523,22.196935857944645,16.41083764047591,15.164137372470222,Nagasandra,8.918821172123218,Bellary Road,4.999315537303217
PRM/KA/RERA/1251/310/PR/180924/007029,2.744,3.0,327,0.0,0.0,0.0,0.0,4.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7875,0.0,91.64628482972137,0.0,0.0,0.0,329630000,Bengaluru Urban,12.81506261,77.51227676,2028-02-29,BREN AVAANA,2024-07-29,Residential/Group Housing,Bengaluru South,19390,7275,12115,2610662923,,Apartment,0,0,0,1,0,1,0,0,0,0,9.887798309326172,47.2952095570675,18.958296055480883,23.75194092178908,5.507862067599889,Silk Institute,3.896178026943228,Kanakapura Road,3.586584531143053
PRM/KA/RERA/1251/446/PR/160824/006971,0.719,1.0,37,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16977036832,0.0,284.741775,0.0,632000000,Bengaluru Urban,13.082908,77.657968,2029-03-31,ZALA PRADOS,2024-07-01,Residential/Group Housing,Bengaluru East,17761,6537,11224,1450000000,,Villa,0,0,0,0,0,1,0,1,0,0,12.645984649658203,13.758783124788565,15.115888952828984,14.722427615768073,9.428364846553068,Krishnarajapura,6.010907598688451,Nagawara Flyover,4.747433264887063
PRM/KA/RERA/1251/310/PR/180924/007033,2.175072432432432,1.0,63,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136.88,0.0,201.7548979591837,333.47,879400000,Bengaluru Urban,12.961896,77.591669,2030-08-31,CASCADIA BY TVS EMERALD,2024-09-10,Residential/Group Housing,Bengaluru South,4663,1089,3574,5048100000,,Apartment,0,0,0,0,0,1,0,1,0,1,11.973793029785156,28.917956986172275,2.838610734912584,9.683073991664989,1.6135624214737077,"Sir M. Visvesvaraya Stn., Central College",1.0551042921899867,BGS Flyover,5.971252566735113
PRM/KA/RERA/1251/446/PR/060924/007005,2.06,1.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.71,0.0,189341662,Bengaluru Urban,12.99396337878713,77.58941883068847,2028-06-30,CHARTERED 1956,2024-06-01,Residential/Group Housing,Bengaluru East,1421,339,1082,550341662,,Apartment,0,0,0,0,0,0,0,1,0,0,14.234435081481934,25.87832125966188,2.819564583316567,7.135136643881069,1.689193917340929,Cubbon Park,1.9631065227839324,Mekhri Circle Underpass,4.079397672826831
PRM/KA/RERA/1251/310/PR/120824/006969,2.175072432432432,1.0,150,0.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,80.3575,0.0,102.577,0.0,133.05,0.0,399201935,Bengaluru Urban,12.899397037806333,77.48288330078124,2029-12-31,V2 VAJRA ELEGANCE,2024-08-20,Residential/Group Housing,Bengaluru South,8970,2213,6757,1215349914,,Apartment,0,0,0,1,0,1,0,1,0,0,8.175153732299805,40.96068594018096,12.771690980685788,15.342349496200269,1.1641569702759933,Kengeri,0.7822690014156718,NICE Peripheral Ring Road,5.363449691991787
PRM/KA/RERA/1251/308/PR/161024/007147,2.0,14.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.29359223300972,0.0,2932786233,Bengaluru Urban,12.84396305,77.73313145,2029-09-30,Ellegenza Phase II,2024-10-01,Residential/Group Housing,Anekal,65736,28225,37511,6956771588,,Row Houses,0,0,0,0,0,0,0,1,0,0,12.87203311920166,39.264305220864074,22.976180538171153,29.74228653012758,14.70536354351017,Nallurahalli,8.195780340534084,Hosur Road,4.996577686516085
PRM/KA/RERA/1251/446/PR/051024/007134,2.25,2.0,217,0.0,46.0,0.0,95.0,28.0,0.0,20.0,0.0,28.0,0.0,0.0,46.404347826086955,0.0,89.62452631578947,74.325,0.0,102.78,0.0,129.53,0.0,278759740,Bengaluru Urban,13.003799853493708,77.74279832839966,2028-12-31,SAI GREENWOODS-PHASE2,2024-10-01,Residential/Group Housing,Bengaluru East,23066,5570,17495,2023014740,,Apartment,0,1,0,1,1,1,0,1,0,0,13.9083890914917,21.83526564987888,18.952797205776747,22.81686159508466,1.869162716649572,Pattandur Agrahara,3.835838369577351,Old Madras Road,4.249144421629021
PRM/KA/RERA/1251/308/PR/160824/006973,2.498,1.0,990,0.0,0.0,0.0,0.0,362.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.42853591160221,0.0,80.21646496815286,0.0,0.0,0.0,68510000,Bengaluru Urban,12.820352,77.625093,2030-01-31,DS MAX SKY SANMAN,2024-07-01,Residential/Group Housing,Anekal,22965,3680,19285,1758544844,,Apartment,0,0,0,1,0,1,0,0,0,0,12.428281784057617,42.687237091374925,18.290399442935083,25.079801470331955,10.175375907455052,Konanakunte Cross,5.006990082418806,NICE Peripheral Ring Road,5.585215605749487
PRM/KA/RERA/1251/446/PR/020824/006954,1.75,1.0,12,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.76967948,0.0,142.76625,0.0,202.17,0.0,107000000,Bengaluru Urban,13.002540301120453,77.62491702221054,2026-03-20,LAPAZ,2024-04-01,Residential/Group Housing,Bengaluru East,604,392,212,168547055,,Apartment,0,0,0,1,0,1,0,1,0,0,12.911430358886719,23.34529407661917,6.578920265675322,10.27834543070976,2.8416404625495812,Swami Vivekananda Road,2.9115864891901753,Outer Ring Road Underpass,1.9657768651608487
PRM/KA/RERA/1251/472/PR/120824/006968,2.5,1.0,80,0.0,0.0,0.0,0.0,24.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.83666666666666,0.0,109.01428571428572,0.0,0.0,0.0,202541650,Bengaluru Urban,13.103533,77.580366,2028-06-30,ARYAN 1 CELESTE,2024-02-20,Residential/Group Housing,Yelahanka,4392,1534,2858,663519335,,Apartment,0,0,0,1,0,1,0,0,0,0,9.682913780212402,17.187637189751197,14.074054579599547,9.686429876579927,9.328584138160808,Peenya,2.125161765970361,Bellary Road,4.358658453114305
PRM/KA/RERA/1251/446/PR/080824/006965,3.25,3.0,212,0.0,0.0,0.0,0.0,18.0,0.0,154.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,66.8,0.0,98.50883116883118,0.0,168.76475,0.0,592800000,Bengaluru Urban,13.02103629,77.71180815,2027-09-30,PRIDE EUPHORA,2024-05-02,Residential/Group Housing,Bengaluru East,9696,1909,7787,1880000000,,Apartment,0,0,0,1,0,1,0,1,0,0,12.966946601867676,19.575797796394586,16.116092894046236,19.306176647811263,3.1767556718470025,Garudacharpalya,0.0247927363906653,Old Madras Road,3.4113620807665983
PRM/KA/RERA/1251/446/PR/041024/007120,2.19,1.0,164,0.0,0.0,0.0,0.0,68.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42470588235294,0.0,91.95708333333332,0.0,0.0,0.0,278400000,Bengaluru Urban,12.93797,77.705291,2028-12-31,D C CAPITOL PHASE – II,2024-07-01,Residential/Group Housing,Bengaluru East,7379,3597,3782,1294200000,,Apartment,0,0,0,1,0,1,0,0,0,0,7.423212051391602,28.756541418728496,15.260806405632914,21.12120004831817,4.522959629935032,Kundalahalli,1.0345684369319694,Outer Ring Road,4.501026694045175
PRM/KA/RERA/1251/446/PR/300924/007100,1.74,1.0,40,0.0,0.0,0.0,0.0,16.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34,0.0,97.34,0.0,0.0,0.0,80112983,Bengaluru Urban,13.027765161948826,77.7684080159302,2026-03-31,Nirvana,2024-04-01,Residential/Group Housing,Bengaluru East,3036,1438,1598,305000000,,Apartment,0,0,0,1,0,1,0,0,0,0,7.279026031494141,19.990847364271445,22.22161476144645,25.427028244999068,3.71990696528108,Whitefield (Kadugodi),6.107296242213699,Old Madras Road,1.995893223819302
PRM/KA/RERA/1251/310/PR/250924/007062,1.75,1.0,16,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.875,0.0,0.0,0.0,86500000,Bengaluru Urban,12.9021306,77.5976507,2024-01-31,ESTEEM KINGS COURT 3,2019-04-30,Residential/Group Housing,Bengaluru South,1601,756,843,184000000,,Apartment,0,0,0,0,0,1,0,0,0,0,11.580816268920898,34.77861234551332,8.767224220870236,15.612851128711934,2.7262382774867935,Jaya Prakash Nagar,0.4561107281921919,Outer Ring Road,4.75564681724846
PRM/KA/RERA/1251/310/PR/180924/007041,2.25,1.0,23,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.720519810000003,0.0,243.52157894736845,0.0,411058296,Bengaluru Urban,12.929084,77.628998,2026-03-31,BELAKU,2023-03-01,Residential/Group Housing,Bengaluru South,2934,2337,597,941058296,,Apartment,0,0,0,0,0,1,0,1,0,0,15.218154907226562,30.898573664988348,8.265225299048069,15.089089802146596,5.0315825635848235,Trinity,1.3026525792271064,Hosur Road,3.082819986310746
PRM/KA/RERA/1251/472/PR/150724/006940,2.25,1.0,28,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0375,0.0,0.0,0.0,74400000,Bengaluru Urban,13.1133734,77.5705354,2026-06-30,THE ABODE,2024-01-01,Residential/Group Housing,Yelahanka,1857,1111,746,293989000,,Apartment,0,0,0,0,0,1,0,0,0,0,9.980024337768555,17.438490445751583,15.12031872082689,10.171081342935388,9.768392117639786,Peenya,3.4836501040360415,Bellary Road,2.4941820670773445
PRM/KA/RERA/1251/310/PR/180724/006944,2.175072432432432,4.0,384,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.83,0.0,64.83,0.0,0.0,0.0,295518750,Bengaluru Urban,12.887087,77.46869339999999,2028-03-31,Provident Equinox 3,2024-10-01,Residential/Group Housing,Bengaluru South,8032,4000,4032,2209494254,,Apartment,0,0,0,1,0,1,0,0,0,0,5.962757110595703,42.971765706689126,14.827422059072823,17.194627603932528,2.4575040207968586,Kengeri,1.2579017273983273,NICE Peripheral Ring Road,3.4962354551676933
PRM/KA/RERA/1251/308/PR/210524/006926,1.57,1.0,60,0.0,4.0,0.0,0.0,19.0,0.0,37.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,54.635263157894734,0.0,63.069459459459466,0.0,0.0,0.0,32234400,Bengaluru Urban,12.806582367533514,77.71551225275758,2026-09-30,FORTUNERS INFRA ELIXIR,2024-04-01,Residential/Group Housing,Anekal,3744,1452,2291,180000000,,Apartment,0,1,0,1,0,1,0,0,0,0,6.645069599151611,43.30320253955272,24.54740632910455,31.49326898595604,18.62911467365255,Yelachenahalli,8.468646431982018,Hosur Road,2.4969199178644765
PRM/KA/RERA/1251/309/PR/210524/006929,3.24,3.0,634,0.0,0.0,206.0,0.0,206.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,16.16,0.0,92.53,0.0,106.01351351351352,0.0,0.0,0.0,158679040,Bengaluru Urban,13.14778,77.6808,2029-07-31,Assetz Sora & Saki Phase 2,2024-05-01,Residential/Group Housing,Bengaluru North,9917,4329,5588,3079531520,,Apartment,1,0,0,1,0,1,0,0,0,0,11.243839263916016,6.195782878360097,22.402050246227585,20.663907550395887,16.36338463733811,Krishnarajapura,7.689442012002661,Bellary Road,5.248459958932238
PRM/KA/RERA/1251/310/PR/210524/006928,0.85,1.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.91605263157896,0.0,255512903,Bengaluru Urban,12.88249,77.43219,2027-10-31,GOOD EARTH OCHRE,2024-05-01,Residential/Group Housing,Bengaluru South,16394,5416,10978,2162595311,,Row Houses,0,0,0,0,0,0,0,1,0,0,10.743121147155762,45.84302714862036,18.25482550190578,19.587485213127213,5.5782516511990154,Kengeri,3.726624595111946,Bengaluru-Mysuru Expressway,3.498973305954826
PRM/KA/RERA/1251/472/PR/240724/006946,2.25,1.0,100,0.0,0.0,0.0,0.0,73.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,0.0,119.06888888888888,0.0,0.0,0.0,62617500,Bengaluru Urban,13.137960499431264,77.56814478914612,2027-09-30,Affinity Sarovar,2024-06-24,Residential/Group Housing,Yelahanka,4653,1570,3083,459686473,,Apartment,0,0,0,1,0,1,0,0,0,0,8.794589042663574,16.37990769658847,17.8419376253543,12.642087745603012,12.087456841215818,Dasarahalli,5.007890193460539,Bellary Road,3.266255989048597
PRM/KA/RERA/1251/472/PR/240724/006947,1.75,1.0,48,0.0,0.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.85600000000001,0.0,106.55428571428573,0.0,0.0,0.0,86710000,Bengaluru Urban,13.116036756507436,77.5646777388997,2026-12-31,AFFINITY GARDENIA,2024-06-20,Residential/Group Housing,Yelahanka,2511,1319,1192,277985937,,Apartment,0,0,0,1,0,1,0,0,0,0,7.066317558288574,17.826192095888533,15.427005654761576,10.218951098894433,9.778574443078096,Jalahalli,4.194083343519016,Bellary Road,2.529774127310062
PRM/KA/RERA/1251/310/PR/180524/006906,1.74,1.0,24,0.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.185,0.0,63.285,0.0,0.0,0.0,38353770,Bengaluru Urban,12.8606546,77.601223,2025-12-31,GARUDAATHRI NILAYA,2023-04-27,Residential/Group Housing,Bengaluru South,1055,596,459,116422555,,Apartment,0,0,0,1,0,1,0,0,0,0,8.308502197265625,39.01187394087444,13.269416514722325,19.97064837701558,5.1700897253843925,Yelachenahalli,1.4135084077507656,NICE Peripheral Ring Road,2.6803559206023273
PRM/KA/RERA/1251/446/PR/170524/006888,2.2002004444444445,2.0,232,0.0,80.0,0.0,0.0,4.0,1.0,71.0,0.0,76.0,0.0,0.0,11.792,0.0,0.0,9.6804926,150.98,14.070630407464789,0.0,183.40934210526316,0.0,534200000,Bengaluru Urban,13.047275512266374,77.7512941275267,2030-06-01,Godrej Woodscapes Phase 2,2024-06-01,Residential/Group Housing,Bengaluru East,24316,1272,23043,3159600000,,Apartment,0,1,0,1,0,1,1,1,0,0,13.010797500610352,17.363329578931054,21.12964991772602,23.658928125182875,5.746619259698434,Whitefield (Kadugodi),5.0101636146434805,Old Madras Road,5.9986310746064335
PRM/KA/RERA/1251/309/PR/210524/006920,1.02,1.0,32,0.0,0.0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.13833333333334,0.0,121.15192307692308,0.0,0.0,0.0,157714170,Bengaluru Urban,13.082322303329477,77.548279,2029-04-30,RUBBY CASTLE 1,2024-06-19,Residential/Group Housing,Bengaluru North,1900,1086,814,315172000,,Apartment,0,0,0,1,0,1,0,0,0,0,9.823458671569824,21.378551774909976,11.926719343920508,6.131111321240743,5.657857057617882,Peenya Industry,4.297907701685141,Outer Ring Road,4.862422997946612
PRM/KA/RERA/1251/309/PR/210524/006922,2.17,1.0,40,0.0,0.0,0.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3035,0.0,97.119625,0.0,0.0,0.0,142588931,Bengaluru Urban,12.875828726045883,77.59031569487419,2026-06-30,IRIS Courtyard,2023-12-01,Residential/Group Housing,Bengaluru North,2158,1183,975,275878538,,Apartment,0,0,0,1,0,1,0,0,0,0,8.998581886291504,37.78678562516197,11.368790366295768,17.98221687724218,3.131962110099983,Yelachenahalli,2.7158290876206763,NICE Peripheral Ring Road,2.5790554414784395
PRM/KA/RERA/1251/446/PR/210524/006924,2.25,3.0,280,0.0,0.0,0.0,156.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,90.81166666666668,0.0,0.0,99.29935483870968,0.0,0.0,0.0,689134500,Bengaluru Urban,13.005046,77.733509,2028-03-31,VAISHNO SERENE,2024-03-01,Residential/Group Housing,Bengaluru East,15314,3876,11438,2454488705,,Apartment,0,0,0,0,1,1,0,0,0,0,9.279380798339844,21.538751858501463,17.981889402650687,21.79985515437916,1.9804617060105725,Pattandur Agrahara,2.9247579361193443,Old Madras Road,4.082135523613963
PRM/KA/RERA/1251/472/PR/140524/006872,3.0,1.0,117,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,20.0,0.0,0.0,48.38,0.0,0.0,0.0,0.0,111.67197916666667,0.0,162.2,0.0,829228590,Bengaluru Urban,13.0940198,77.6362614,2027-12-31,Prestige Camden Gardens,2024-07-01,Residential/Group Housing,Yelahanka,6863,1238,5625,2179684967,,Apartment,0,1,0,0,0,1,0,1,0,0,9.58420467376709,13.774611311648265,14.8206001448401,13.237546400865506,11.33828911069489,Benniganahalli,3.9769838576247625,Bellary Road,3.498973305954826
PRM/KA/RERA/1251/309/PR/200524/006910,1.126,3.0,120,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.31666666666668,0.0,175.25,0.0,283803415,Bengaluru Urban,13.07032,77.6141,2027-12-31,Assetz Soho & Sky Phase 1B,2023-10-01,Residential/Group Housing,Bengaluru North,18266,4020,14246,1388868968,,Apartment,0,0,0,0,0,1,0,1,0,0,11.817391395568848,17.296060733558733,11.395010782632612,9.832634159319891,8.69616115673378,Yeshwantpur,2.3377661564898657,Bellary Road,4.249144421629021
PRM/KA/RERA/1251/310/PR/210524/006913,2.25,1.0,48,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76000000,Bengaluru Urban,12.854602033483436,77.66810826398289,2025-06-25,E Golden Heights,2023-04-05,Residential/Group Housing,Bengaluru South,2124,1470,654,184500000,,Apartment,0,0,0,0,0,1,0,0,0,0,11.76145076751709,38.204577410967,17.179056758570564,24.13976852386912,11.581921610220109,Yelachenahalli,0.9868209208171796,Hosur Road,2.223134839151266
PRM/KA/RERA/1251/309/PR/180524/006900,2.5,2.0,128,0.0,0.0,0.0,0.0,68.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.21132352941176,0.0,87.38316666666667,0.0,0.0,0.0,131320491,Bengaluru Urban,13.080368723041902,77.53652591352653,2027-03-15,DHARA NAKSHTHRA,2024-02-01,Residential/Group Housing,Bengaluru North,5717,2771,2945,501320491,,Apartment,0,0,0,1,0,1,0,0,0,0,9.615360260009766,22.536832658246965,12.039865421871504,5.722721417770892,4.8593676030275015,Dasarahalli,4.439420571503224,Outer Ring Road,3.1156741957563314
PRM/KA/RERA/1251/446/PR/170524/006879,2.23,1.0,40,0.0,1.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,0.0,0.0,29.68,0.0,0.0,67.22260869565217,0.0,82.809375,0.0,0.0,0.0,79745212,Bengaluru Urban,13.0411068,77.6622027,2025-09-30,SHREEVARI SANNIDHI,2023-04-01,Residential/Group Housing,Bengaluru East,1563,863,700,165887166,,Apartment,0,1,0,1,0,1,0,0,0,0,9.647889137268066,17.993236456913078,12.254199145849554,13.973666730209386,4.85745467118229,Krishnarajapura,2.536144608369016,Outer Ring Road,2.4996577686516086
PRM/KA/RERA/1251/310/PR/180524/006901,1.76,1.0,40,0.0,0.0,0.0,0.0,28.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.13285714285715,0.0,92.90333333333332,0.0,0.0,0.0,200000000,Bengaluru Urban,12.9008951,77.6078249,2025-12-31,Pacific Legacy,2023-10-01,Residential/Group Housing,Bengaluru South,2240,1035,1205,332140372,,Apartment,0,0,0,1,0,1,0,0,0,0,8.92560863494873,34.550325915526024,9.322557698555752,16.25034494183913,3.749151139109874,Rashtreeya Vidyalaya Road,1.0685326698332032,Outer Ring Road,2.2505133470225873
PRM/KA/RERA/1251/446/PR/060424/006778,1.75,2.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.9387755102041,0.0,31787240,Bengaluru Urban,13.10926326655614,77.75083956137694,2026-09-30,TRIFECTA VERDEEN RESPLANDOR ROW HOUSE PHASE-3,2024-03-25,Residential/Group Housing,Bengaluru East,7284,5895,1389,683241965,,Row Houses,0,0,0,0,0,0,0,1,0,0,9.504415512084961,10.930529476707802,24.465285246605195,25.14955276482771,12.582524775247691,Whitefield (Kadugodi),10.491614731289516,Old Madras Road,2.516084873374401
PRM/KA/RERA/1251/446/PR/280324/006768,1.74,1.0,72,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.31513888888888,0.0,0.0,0.0,350241450,Bengaluru Urban,13.04895,77.636734,2027-03-13,CASAGRAND REGAL,2024-03-30,Residential/Group Housing,Bengaluru East,5792,2690,3102,712139555,,Apartment,0,0,0,0,0,1,0,0,0,0,10.447416305541992,18.122957236702852,10.76223117161389,11.366301250128776,6.657112653635985,Baiyappanahalli,1.675218964221299,Outer Ring Road,2.951403148528405
